Column1;Column2;Column3;Column4;;Nodes
4605;4624;1;1,38E+14;;
4605;1612;1;1,38E+14;;
2942;4601;3;1,38E+14;;
4197;4629;1;1,38E+14;;
4582;4625;-10;1,38E+14;;
4629;4197;1;1,38E+14;;
4400;4630;1;1,38E+14;;
4400;905;1;1,38E+14;;
905;4400;1;1,38E+14;;
4630;4400;1;1,38E+14;;
4604;2398;2;1,38E+14;;
4172;3697;4;1,38E+14;;
4521;2565;3;1,38E+14;;
1953;3903;4;1,38E+14;;
3903;1953;2;1,38E+14;;
3697;4172;4;1,38E+14;;
4360;2565;1;1,38E+14;;
2565;4554;1;1,38E+14;;
2419;3971;1;1,38E+14;;
2710;4559;1;1,38E+14;;
4559;2710;1;1,38E+14;;
2942;4631;2;1,38E+14;;
2942;4566;1;1,38E+14;;
4631;2942;8;1,38E+14;;
2942;4197;2;1,38E+14;;
2877;630;-2;1,38E+14;;
2942;4632;1;1,38E+14;;
2398;4604;2;1,38E+14;;
4566;2942;1;1,38E+13;;
2942;4633;1;1,38E+14;;
3465;4189;1;1,38E+14;;
4189;3465;1;1,38E+14;;
1810;4634;2;1,38E+14;;
2942;4627;-10;1,38E+13;;
3916;4635;1;1,38E+14;;
4635;3916;1;1,38E+14;;
13;4515;2;1,38E+14;;
4515;13;2;1,38E+14;;
3427;2942;1;1,38E+14;;
2942;3427;1;1,38E+14;;
4334;4361;2;1,38E+14;;
2303;3923;1;1,38E+14;;
1689;4402;1;1,38E+14;;
4402;1689;1;1,38E+14;;
2388;4636;1;1,38E+13;;
4281;4637;1;1,38E+14;;
4637;4281;1;1,38E+14;;
353;4554;1;1,38E+14;;
4554;353;1;1,38E+14;;
4339;1769;-10;1,38E+14;;
353;4562;1;1,38E+14;;
4562;353;1;1,38E+14;;
4637;4291;1;1,38E+14;;
2565;4521;1;1,38E+14;;
4553;2906;1;1,38E+14;;
2906;4553;1;1,38E+14;;
4209;4515;1;1,38E+14;;
4515;4209;1;1,38E+14;;
3976;4421;4;1,38E+14;;
4421;3976;4;1,38E+14;;
35;13;3;1,38E+14;;
13;35;3;1,38E+14;;
4605;4197;1;1,38E+14;;
4197;4605;1;1,38E+14;;
363;4639;10;1,38E+14;;
4639;363;10;1,38E+14;;
35;4640;1;1,38E+14;;
3916;4641;1;1,38E+14;;
4641;3916;1;1,38E+14;;
2942;4545;1;1,38E+14;;
4605;4642;1;1,38E+14;;
4642;4605;1;1,38E+14;;
353;4605;1;1,38E+14;;
4605;353;1;1,38E+14;;
4598;4611;3;1,38E+14;;
4601;2942;2;1,38E+13;;
2942;2262;1;1,38E+14;;
2262;2942;1;1,38E+14;;
3878;2262;1;1,38E+14;;
2262;3878;1;1,38E+13;;
4584;135;1;1,38E+14;;
4172;4361;1;1,38E+14;;
4361;4172;1;1,38E+14;;
4402;4643;1;1,38E+13;;
4643;3578;1;1,38E+14;;
4353;3578;5;1,38E+13;;
3578;4461;1;1,38E+14;;
2600;3231;1;1,38E+12;;
3231;2600;1;1,38E+14;;
4281;4385;1;1,38E+14;;
4385;4281;1;1,38E+14;;
4643;4402;2;1,38E+14;;
2194;2067;2;1,38E+14;;
4554;3823;1;1,38E+14;;
3823;4554;1;1,38E+14;;
2600;4493;1;1,38E+14;;
4493;2600;1;1,38E+14;;
4424;3649;1;1,38E+14;;
3649;4424;1;1,38E+14;;
4521;4172;1;1,38E+14;;
4172;4521;1;1,38E+14;;
2600;4337;1;1,38E+14;;
4337;2600;1;1,38E+14;;
4579;1018;2;1,38E+14;;
2388;1899;3;1,38E+14;;
2565;4119;1;1,38E+14;;
1899;2388;2;1,38E+14;;
2600;4604;6;1,38E+14;;
4554;4644;1;1,38E+14;;
4604;2600;6;1,38E+14;;
4609;3837;10;1,38E+14;;
2600;2496;1;1,38E+14;;
2496;2600;1;1,38E+14;;
4645;3897;1;1,38E+14;;
4645;3578;1;1,38E+14;;
3578;4645;1;1,38E+14;;
4645;4646;1;1,38E+14;;
4646;4645;1;1,38E+14;;
4515;4642;1;1,38E+14;;
2067;4203;1;1,38E+14;;
4203;2067;1;1,38E+14;;
4642;4515;1;1,38E+14;;
4579;2600;1;1,38E+14;;
1612;2942;1;1,38E+14;;
2942;1612;2;1,38E+14;;
1352;4211;1;1,38E+14;;
1352;4235;1;1,38E+14;;
3578;4353;1;1,38E+14;;
3578;4643;1;1,38E+14;;
4604;2392;1;1,38E+13;;
2392;4604;1;1,38E+13;;
3578;1670;1;1,38E+14;;
4416;1018;1;1,38E+14;;
1018;4416;1;1,38E+14;;
1670;3578;1;1,38E+14;;
4641;35;1;1,38E+14;;
2404;4370;2;1,38E+13;;
4197;4647;1;1,38E+14;;
4647;4197;1;1,38E+14;;
2296;1044;-10;1,38E+14;;
2538;4515;1;1,38E+14;;
4515;2538;1;1,38E+14;;
4638;4515;3;1,38E+14;;
4515;4638;2;1,38E+14;;
3649;2067;2;1,38E+14;;
4604;4635;1;1,38E+14;;
4635;4604;1;1,38E+14;;
4604;4490;2;1,38E+14;;
1018;4609;1;1,38E+14;;
4490;4604;2;1,38E+14;;
3649;4107;1;1,38E+13;;
4107;3649;1;1,38E+13;;
1289;1317;3;1,38E+14;;
4638;1018;1;1,38E+14;;
4515;3897;1;1,38E+14;;
4638;2067;1;1,38E+14;;
2067;4638;1;1,38E+13;;
3897;4515;1;1,38E+14;;
4107;2067;1;1,38E+14;;
2067;4515;2;1,38E+14;;
2067;3649;3;1,38E+13;;
4515;2067;1;1,38E+13;;
1289;1615;4;1,38E+14;;
2067;3465;1;1,38E+14;;
3465;2067;1;1,38E+13;;
155;2188;4;1,38E+14;;
4515;4605;1;1,38E+14;;
4605;4515;1;1,38E+14;;
4527;4515;1;1,38E+14;;
395;4649;1;1,38E+14;;
4649;395;1;1,38E+14;;
4421;2942;6;1,38E+14;;
2942;4421;4;1,38E+14;;
4644;4554;1;1,38E+13;;
4515;4527;-10;1,38E+14;;
3527;4650;1;1,38E+13;;
4650;3527;1;1,38E+14;;
3719;4651;1;1,38E+14;;
4651;4647;-10;1,38E+14;;
2600;4652;1;1,38E+14;;
4522;4653;1;1,38E+14;;
4652;2600;1;1,38E+14;;
4644;35;1;1,38E+14;;
2600;4579;2;1,38E+14;;
3578;2942;2;1,38E+14;;
2942;3578;2;1,38E+14;;
2942;4604;3;1,38E+14;;
4604;2942;4;1,38E+14;;
4400;4638;1;1,38E+14;;
4638;4400;1;1,38E+13;;
4637;4654;1;1,38E+14;;
4635;4654;1;1,38E+13;;
2942;4642;1;1,38E+14;;
4515;4654;1;1,38E+14;;
4654;4515;1;1,38E+14;;
2600;4622;1;1,38E+14;;
4622;2600;1;1,38E+14;;
4622;4254;5;1,38E+14;;
4254;4622;1;1,38E+14;;
4654;4655;1;1,38E+14;;
4655;4654;1;1,38E+14;;
3545;25;1;1,38E+14;;
3429;25;1;1,38E+14;;
4402;4554;1;1,38E+14;;
4554;4402;1;1,38E+14;;
4301;4522;2;1,38E+14;;
4522;4301;2;1,38E+13;;
4522;4288;1;1,38E+14;;
4531;4654;10;1,38E+14;;
4654;4622;-10;1,38E+14;;
4656;4654;-10;1,38E+14;;
4107;4522;2;1,38E+14;;
4522;4107;3;1,38E+13;;
4654;4656;-10;1,38E+14;;
4531;4622;-10;1,38E+14;;
4531;4656;-10;1,38E+14;;
4107;3353;5;1,38E+14;;
2296;4531;-10;1,38E+14;;
3319;4172;3;1,38E+14;;
4622;4654;-10;1,38E+14;;
4622;4531;-10;1,38E+14;;
2966;4522;1;1,38E+14;;
4522;2966;2;1,38E+14;;
4499;3642;1;1,38E+14;;
4400;4657;1;1,38E+14;;
4657;4400;1;1,38E+14;;
3275;4658;1;1,38E+13;;
4658;3275;1;1,38E+14;;
4038;4659;1;1,38E+14;;
4659;4038;1;1,38E+14;;
481;4350;-10;1,38E+14;;
4400;4038;2;1,38E+13;;
4038;4400;2;1,38E+14;;
4659;4400;1;1,38E+14;;
4400;4659;1;1,38E+13;;
1403;4499;1;1,38E+14;;
4499;1403;1;1,38E+12;;
4172;4419;1;1,38E+14;;
4419;4172;1;1,38E+12;;
4645;4254;1;1,38E+14;;
4645;4515;1;1,38E+14;;
4646;4660;1;1,38E+14;;
905;4654;-10;1,38E+13;;
4660;4646;2;1,38E+14;;
905;4622;1;1,38E+14;;
4254;1938;1;1,38E+14;;
1938;4254;1;1,38E+14;;
4402;4254;1;1,38E+14;;
4254;4402;1;1,38E+14;;
4640;35;2;1,38E+14;;
4635;4461;1;1,38E+14;;
4635;4661;1;1,38E+14;;
4461;4635;1;1,38E+14;;
4461;3578;1;1,38E+14;;
4461;35;3;1,38E+14;;
3578;4284;1;1,38E+14;;
4651;4659;-10;1,38E+14;;
4646;4604;2;1,38E+14;;
4646;4662;2;1,38E+14;;
4662;4646;2;1,38E+14;;
4646;4663;2;1,38E+14;;
4662;4663;2;1,38E+13;;
4663;4662;4;1,38E+14;;
4663;4646;4;1,38E+13;;
4424;4635;1;1,38E+13;;
4635;4424;1;1,38E+14;;
4663;4664;4;1,38E+14;;
4662;4664;4;1,38E+14;;
4646;4664;4;1,38E+14;;
4664;4646;10;1,38E+14;;
4664;4662;10;1,38E+14;;
4664;4663;10;1,38E+14;;
4654;4637;-10;1,38E+14;;
4654;4661;10;1,38E+13;;
4531;4661;10;1,38E+14;;
4635;4665;1;1,38E+14;;
4665;4635;1;1,38E+13;;
4654;4666;5;1,38E+14;;
4531;4666;10;1,38E+14;;
4661;4666;3;1,38E+14;;
4666;481;-10;1,38E+14;;
4531;481;-10;1,38E+13;;
4546;481;10;1,38E+14;;
4654;481;-10;1,38E+14;;
4661;481;-10;1,38E+14;;
4591;481;10;1,38E+13;;
4666;4667;1;1,38E+14;;
4531;4667;5;1,38E+14;;
4661;4667;1;1,38E+14;;
481;3642;1;1,38E+14;;
4654;4667;10;1,38E+14;;
3642;481;10;1,38E+14;;
4654;4668;10;1,38E+14;;
4635;4670;1;1,38E+14;;
4670;4635;1;1,38E+14;;
4668;4669;10;1,38E+14;;
4668;4667;1;1,38E+14;;
4669;4667;3;1,38E+14;;
905;4661;-10;1,38E+14;;
905;4531;-10;1,38E+14;;
905;4666;-10;1,38E+14;;
35;4641;1;1,38E+14;;
35;4671;1;1,38E+14;;
4667;4672;1;1,38E+14;;
2296;905;7;1,38E+14;;
1317;1289;3;1,38E+14;;
1317;1334;5;1,38E+14;;
4667;4673;1;1,38E+14;;
4668;4673;1;1,38E+14;;
4654;4673;1;1,38E+14;;
4531;4673;1;1,38E+14;;
35;4674;1;1,38E+13;;
1615;1289;4;1,38E+14;;
4666;4673;3;1,38E+13;;
1018;2538;1;1,38E+14;;
4661;4673;1;1,38E+14;;
2045;4673;-10;1,38E+14;;
4672;4673;1;1,38E+14;;
4674;35;1;1,38E+14;;
2045;4672;-10;1,38E+14;;
4672;2045;-10;1,38E+14;;
4667;2045;-10;1,38E+14;;
4668;2045;-10;1,38E+13;;
4654;2045;-10;1,38E+14;;
4531;2045;-10;1,38E+14;;
4666;2045;-10;1,38E+14;;
4661;2045;-10;1,38E+14;;
4667;4675;1;1,38E+14;;
4107;2045;10;1,38E+14;;
4668;4675;1;1,38E+14;;
2045;4675;-10;1,38E+14;;
4654;4675;1;1,38E+14;;
4531;4675;1;1,38E+13;;
4666;4675;1;1,38E+14;;
4661;4675;1;1,38E+14;;
4675;2045;-10;1,38E+14;;
1832;3926;5;1,38E+14;;
4674;4499;1;1,38E+14;;
4499;4674;1;1,38E+14;;
1849;4654;-10;1,38E+14;;
4674;4254;1;1,38E+14;;
4254;4674;1;1,38E+14;;
4667;4676;1;1,38E+14;;
4668;4676;1;1,38E+14;;
4654;4676;1;1,38E+14;;
4667;4677;1;1,38E+14;;
1810;4677;-10;1,38E+14;;
4668;4677;1;1,38E+14;;
4605;2600;2;1,38E+14;;
2600;4605;2;1,38E+14;;
4531;4678;1;1,38E+14;;
4678;4680;1;1,38E+14;;
4678;4679;1;1,38E+14;;
4679;4680;1;1,38E+14;;
4679;4678;1;1,38E+13;;
4678;4681;1;1,38E+14;;
4681;4678;1;1,38E+14;;
4681;4680;1;1,38E+14;;
4681;4679;1;1,38E+14;;
4680;4679;1;1,38E+14;;
4680;4681;1;1,38E+14;;
4679;4681;1;1,38E+14;;
4678;4682;1;1,38E+14;;
4679;4682;1;1,38E+14;;
4680;4682;1;1,38E+14;;
4681;4682;1;1,38E+14;;
4682;4678;1;1,38E+14;;
4682;4679;1;1,38E+13;;
4682;4680;1;1,38E+14;;
4682;4681;1;1,38E+14;;
1810;4681;-10;1,38E+14;;
4682;4683;1;1,38E+14;;
4681;4683;1;1,38E+14;;
4680;4683;1;1,38E+14;;
4679;4683;1;1,38E+14;;
4678;4683;2;1,38E+14;;
4676;4683;1;1,38E+14;;
4667;4683;1;1,38E+14;;
4668;4683;1;1,38E+14;;
4654;4683;1;1,38E+14;;
4531;4683;1;1,38E+14;;
4666;4683;1;1,38E+14;;
4661;4683;1;1,38E+14;;
4672;4683;1;1,38E+13;;
4673;4683;1;1,38E+14;;
4675;4683;1;1,38E+14;;
1810;4531;-10;1,38E+14;;
1810;4679;-10;1,38E+14;;
1810;4668;-10;1,38E+14;;
1810;4673;-10;1,38E+13;;
1810;4666;-10;1,38E+14;;
1810;4654;-10;1,38E+14;;
3345;4254;1;1,38E+14;;
4254;3345;1;1,38E+14;;
3330;4531;-10;1,38E+14;;
3330;4654;-10;1,38E+14;;
3330;4661;-10;1,38E+14;;
3330;4666;-10;1,38E+14;;
3330;4667;-10;1,38E+14;;
3330;4668;-10;1,38E+14;;
3330;4669;-10;1,38E+14;;
3330;4672;-10;1,38E+14;;
3330;4673;-10;1,38E+14;;
3330;4675;-10;1,38E+14;;
3330;4676;-10;1,38E+14;;
3330;4677;-10;1,38E+14;;
3330;4678;-10;1,38E+13;;
3330;4679;-10;1,38E+14;;
3330;4680;-10;1,38E+14;;
3330;4681;-10;1,38E+14;;
3330;4682;-10;1,38E+14;;
3330;4683;-10;1,38E+13;;
3898;4098;6;1,38E+14;;
4682;4684;1;1,38E+14;;
3611;2942;3;1,38E+14;;
2942;3611;1;1,38E+13;;
4683;4684;1;1,38E+14;;
4681;4684;1;1,38E+14;;
4680;4684;1;1,38E+14;;
4679;4684;1;1,38E+14;;
4678;4684;1;1,38E+14;;
4642;2942;2;1,38E+14;;
4254;4685;1;1,38E+14;;
4685;4254;1;1,38E+14;;
4172;363;5;1,38E+14;;
363;4172;5;1,38E+14;;
4682;4686;1;1,38E+14;;
4683;4686;1;1,38E+14;;
4681;4686;1;1,38E+14;;
4680;4686;1;1,38E+14;;
4679;4686;5;1,38E+13;;
4678;4686;1;1,38E+14;;
4676;4686;3;1,38E+13;;
4686;4683;1;1,38E+13;;
1810;4683;-10;1,38E+14;;
1;1810;3;1,38E+14;;
4331;4687;1;1,38E+14;;
2552;4635;1;1,38E+14;;
4635;2552;1;1,38E+14;;
4107;4252;4;1,38E+14;;
2942;2552;1;1,38E+14;;
2552;2942;1;1,38E+13;;
4686;4688;1;1,38E+13;;
4682;4688;1;1,38E+14;;
4683;4688;1;1,38E+14;;
4681;4688;5;1,38E+14;;
4680;4688;3;1,38E+14;;
4679;4688;6;1,38E+14;;
4458;4686;-10;1,38E+14;;
4458;4682;-10;1,38E+14;;
4458;4681;-10;1,38E+14;;
4458;4683;-10;1,38E+14;;
4458;4680;-10;1,38E+14;;
4458;4688;-10;1,38E+14;;
4458;4679;-10;1,38E+14;;
4458;4675;-10;1,38E+14;;
4458;4673;-10;1,38E+14;;
4458;4668;-10;1,38E+14;;
395;4686;-10;1,38E+14;;
395;4682;-10;1,38E+14;;
395;4681;-10;1,38E+14;;
395;4683;-10;1,38E+14;;
395;4680;-10;1,38E+14;;
395;4688;-10;1,38E+14;;
395;4679;-10;1,38E+14;;
395;4675;-10;1,38E+13;;
395;4673;-10;1,38E+14;;
395;4668;-10;1,38E+14;;
4458;4678;-10;1,38E+14;;
4458;4637;-10;1,38E+14;;
4458;4655;-10;1,38E+14;;
4458;4661;-10;1,38E+14;;
4458;4666;-10;1,38E+14;;
4458;4667;-10;1,38E+14;;
4458;4672;-10;1,38E+13;;
4458;4684;-10;1,38E+14;;
4458;4677;-10;1,38E+14;;
4687;4635;1;1,38E+14;;
4635;4687;1;1,38E+14;;
4107;4690;2;1,38E+14;;
4690;4107;2;1,38E+14;;
363;2125;3;1,38E+14;;
3611;4490;3;1,38E+14;;
3611;3649;3;1,38E+14;;
4490;3611;2;1,38E+14;;
4254;3013;1;1,38E+14;;
3013;4254;1;1,38E+13;;
4490;4611;1;1,38E+13;;
4611;4490;1;1,38E+14;;
4605;2942;3;1,38E+14;;
3335;4691;1;1,38E+14;;
4107;4172;10;1,38E+13;;
4172;4107;10;1,38E+14;;
4254;2063;1;1,38E+14;;
4687;4692;1;1,38E+14;;
4254;4693;1;1,38E+14;;
4693;4254;1;1,38E+14;;
2600;1832;2;1,38E+14;;
1832;2600;2;1,38E+14;;
4254;4694;1;1,38E+13;;
4694;4254;1;1,38E+14;;
4277;4687;-10;1,38E+14;;
4254;4687;-10;1,38E+14;;
4692;4687;-10;1,38E+14;;
4038;4694;1;1,38E+14;;
4694;4038;1;1,38E+14;;
2303;4254;1;1,38E+14;;
4254;2303;1;1,38E+14;;
4254;4554;1;1,38E+14;;
4554;4254;1;1,38E+14;;
4691;3335;1;1,38E+13;;
1885;93;5;1,38E+14;;
93;1885;5;1,38E+14;;
4325;2851;1;1,38E+14;;
4107;4540;3;1,38E+14;;
3578;4695;1;1,38E+14;;
4695;3578;1;1,38E+14;;
3926;2880;4;1,38E+14;;
4379;4696;2;1,38E+14;;
4696;4379;2;1,38E+14;;
2404;3837;6;1,38E+13;;
4379;2125;5;1,38E+14;;
4519;4490;1;1,38E+14;;
4490;4519;2;1,38E+14;;
4600;4656;1;1,38E+13;;
4490;4697;1;1,38E+14;;
4697;4490;1;1,38E+14;;
4645;4203;1;1,38E+14;;
1612;4172;3;1,38E+14;;
4697;4698;1;1,38E+14;;
4698;4697;1;1,38E+14;;
1810;4697;-3;1,38E+14;;
4635;4555;1;1,38E+14;;
4555;4635;1;1,38E+14;;
4697;1810;-10;1,38E+14;;
4635;4699;1;1,38E+14;;
4645;4635;1;1,38E+14;;
4699;4635;1;1,38E+14;;
1849;2712;-10;1,38E+14;;
4579;4604;8;1,38E+14;;
1810;2518;1;1,38E+13;;
2518;1810;1;1,38E+14;;
4363;1991;1;1,38E+14;;
3578;4554;1;1,38E+14;;
4554;3578;1;1,38E+14;;
4140;4172;1;1,38E+13;;
4172;4140;1;1,38E+14;;
4421;3837;1;1,38E+14;;
3086;4700;1;1,38E+14;;
4700;3086;1;1,38E+14;;
4676;4701;1;1,38E+14;;
4668;4701;1;1,38E+14;;
1810;4676;-10;1,38E+14;;
4616;4291;1;1,38E+14;;
4694;4353;1;1,38E+14;;
4353;4694;1;1,38E+14;;
4417;4604;1;1,38E+14;;
4604;4417;1;1,38E+14;;
4554;4553;1;1,38E+14;;
4107;4702;1;1,38E+14;;
4172;4411;1;1,38E+14;;
4411;4172;1;1,38E+14;;
4363;664;1;1,38E+14;;
1403;4703;1;1,38E+14;;
4703;1403;1;1,38E+14;;
4645;3642;3;1,38E+14;;
3642;4645;1;1,38E+14;;
469;4320;2;1,38E+14;;
4320;469;2;1,38E+14;;
2125;4379;3;1,38E+14;;
35;3578;1;1,38E+13;;
664;4363;1;1,38E+14;;
4645;35;1;1,38E+13;;
3897;4360;2;1,38E+14;;
4360;3897;2;1,38E+14;;
4635;4360;2;1,38E+14;;
3353;2878;2;1,38E+14;;
3353;4107;5;1,38E+14;;
2878;3353;2;1,38E+14;;
4683;4704;-10;1,38E+14;;
2125;4675;-10;1,38E+14;;
2125;4677;-10;1,38E+14;;
2125;4678;-10;1,38E+14;;
2125;4679;-10;1,38E+14;;
2125;4680;-10;1,38E+14;;
2125;4681;-10;1,38E+14;;
2125;4683;-10;1,38E+14;;
2125;4684;-10;1,38E+14;;
2125;4676;-10;1,38E+14;;
2125;4686;-10;1,38E+14;;
2125;4688;-10;1,38E+14;;
2125;4701;-10;1,38E+14;;
2125;4661;-10;1,38E+14;;
2125;4667;-10;1,38E+14;;
2125;4666;-10;1,38E+14;;
2125;4654;-10;1,38E+14;;
2125;4531;-10;1,38E+14;;
2125;4668;-10;1,38E+14;;
2125;4669;-10;1,38E+14;;
2125;4672;-10;1,38E+14;;
2125;4673;-10;1,38E+14;;
1810;4228;1;1,38E+14;;
4228;1810;1;1,38E+13;;
4360;4635;2;1,38E+14;;
4402;4279;1;1,38E+14;;
4279;4402;1;1,38E+14;;
905;3642;2;1,38E+14;;
3642;905;2;1,38E+14;;
3242;2404;5;1,38E+14;;
4291;3649;8;1,38E+14;;
1849;4649;2;1,38E+14;;
4649;1849;2;1,38E+14;;
3649;4273;1;1,38E+14;;
4273;3649;1;1,38E+14;;
4645;905;1;1,38E+14;;
3897;4632;1;1,38E+14;;
4632;3897;1;1,38E+14;;
905;3611;1;1,38E+14;;
3611;905;3;1,38E+14;;
3231;4632;1;1,38E+14;;
4632;3231;1;1,38E+13;;
2642;3642;3;1,38E+13;;
4522;4705;1;1,38E+14;;
4611;4706;-10;1,38E+14;;
3465;4706;-10;1,38E+14;;
4645;4107;2;1,38E+14;;
905;3465;1;1,38E+14;;
2600;3465;1;1,38E+13;;
3465;2600;1;1,38E+14;;
4459;3013;1;1,38E+14;;
3013;4459;1;1,38E+14;;
4688;4707;1;1,38E+14;;
4686;4707;1;1,38E+14;;
4682;4707;1;1,38E+14;;
4681;4707;1;1,38E+14;;
4680;4707;1;1,38E+14;;
4679;4707;1;1,38E+14;;
4678;4707;1;1,38E+14;;
4676;4707;3;1,38E+13;;
4667;4707;5;1,38E+14;;
4668;4707;10;1,38E+14;;
4654;4707;1;1,38E+14;;
4531;4707;1;1,38E+14;;
4666;4707;4;1,38E+14;;
4661;4707;10;1,38E+14;;
4672;4707;1;1,38E+14;;
4673;4707;1;1,38E+13;;
4675;4707;1;1,38E+14;;
1810;4678;-10;1,38E+14;;
1810;4680;-10;1,38E+14;;
1810;4682;-10;1,38E+14;;
1810;4672;-10;1,38E+14;;
1810;4661;-10;1,38E+14;;
1810;4675;-10;1,38E+14;;
1810;4707;-10;1,38E+14;;
4688;4694;-10;1,38E+13;;
4686;4694;-10;1,38E+14;;
4682;4694;-10;1,38E+14;;
4681;4694;-10;1,38E+14;;
4680;4694;-10;1,38E+14;;
3897;4136;1;1,38E+13;;
4136;3897;1;1,38E+13;;
4688;1810;-10;1,38E+14;;
4686;1810;-10;1,38E+14;;
4682;1810;-10;1,38E+14;;
4683;1810;-10;1,38E+14;;
4681;1810;-10;1,38E+13;;
4680;1810;-10;1,38E+14;;
4679;1810;-10;1,38E+14;;
4678;1810;-10;1,38E+14;;
4676;1810;-10;1,38E+14;;
4667;1810;-10;1,38E+14;;
4668;1810;-10;1,38E+13;;
4654;1810;-10;1,38E+14;;
4531;1810;-10;1,38E+14;;
4666;1810;-10;1,38E+14;;
4661;1810;-10;1,38E+14;;
4672;1810;-10;1,38E+14;;
4673;1810;-10;1,38E+14;;
4675;1810;-10;1,38E+14;;
3465;1810;10;1,38E+14;;
3465;57;4;1,38E+14;;
3465;4694;1;1,38E+14;;
2472;3649;3;1,38E+14;;
3897;4699;2;1,38E+13;;
4699;3897;2;1,38E+14;;
35;3425;5;1,38E+14;;
3168;2942;1;1,38E+14;;
3451;4558;1;1,38E+14;;
4558;3451;2;1,38E+13;;
2942;4518;2;1,38E+14;;
4518;2942;2;1,38E+14;;
3451;3897;1;1,38E+14;;
3897;3451;1;1,38E+14;;
2942;1535;1;1,38E+14;;
2942;4708;1;1,38E+13;;
4708;2942;1;1,38E+14;;
4645;2942;3;1,38E+14;;
2942;3168;1;1,38E+14;;
2942;4709;1;1,38E+14;;
2110;2600;1;1,38E+14;;
2600;2110;1;1,38E+14;;
1689;2942;1;1,38E+14;;
2942;1689;1;1,38E+14;;
2600;3020;1;1,38E+14;;
3020;2600;1;1,38E+14;;
2942;4645;-10;1,38E+14;;
4632;2942;1;1,38E+13;;
905;4645;-10;1,38E+14;;
491;4284;3;1,38E+13;;
4107;4645;-10;1,38E+14;;
3578;35;2;1,38E+14;;
3129;3107;1;1,38E+14;;
3129;2125;1;1,38E+14;;
4728;4322;1;1,38E+14;;
4728;3129;2;1,38E+14;;
2859;2313;1;1,38E+13;;
4599;4284;2;1,38E+14;;
4609;1018;2;1,38E+14;;
2777;1656;-5;1,38E+14;;
3649;4645;-10;1,38E+14;;
4667;4729;-10;1,38E+14;;
4668;4729;-10;1,38E+14;;
4666;4729;-10;1,38E+14;;
4661;4729;-10;1,38E+14;;
4635;4645;-10;1,38E+14;;
4673;4427;-10;1,38E+14;;
4672;4427;-10;1,38E+14;;
4661;4427;-10;1,38E+14;;
4668;4427;-10;1,38E+13;;
3621;4197;1;1,38E+14;;
4197;3621;1;1,38E+14;;
3897;4125;1;1,38E+14;;
4125;3897;1;1,38E+14;;
4331;4730;1;1,38E+14;;
4730;4331;1;1,38E+14;;
4331;4731;1;1,38E+14;;
4731;4331;1;1,38E+14;;
3897;4427;1;1,38E+14;;
4427;3897;1;1,38E+14;;
3465;4331;2;1,38E+14;;
4331;3465;2;1,38E+14;;
4582;4732;1;1,38E+14;;
4732;4582;1;1,38E+14;;
3451;4731;1;1,38E+14;;
4731;3451;1;1,38E+14;;
4107;4630;1;1,38E+14;;
4630;4107;1;1,38E+14;;
4635;2496;1;1,38E+14;;
4731;3897;1;1,38E+12;;
2600;1334;1;1,38E+14;;
2642;3897;5;1,38E+14;;
3897;4731;1;1,38E+14;;
4400;4402;3;1,38E+14;;
4402;4400;3;1,38E+13;;
3649;4084;-1;1,38E+14;;
2600;4610;1;1,38E+14;;
4610;2600;1;1,38E+14;;
4444;4731;-10;1,38E+14;;
2600;3487;1;1,38E+14;;
3487;2600;1;1,38E+14;;
3427;4254;1;1,38E+14;;
4254;3427;1;1,38E+14;;
2496;4635;2;1,38E+14;;
4254;4249;1;1,38E+14;;
4249;4254;1;1,38E+14;;
2187;4254;1;1,38E+14;;
4254;2187;1;1,38E+14;;
2313;2377;10;1,38E+14;;
2313;2347;10;1,38E+14;;
2313;988;10;1,38E+14;;
2313;2859;1;1,38E+14;;
2313;4689;1;1,38E+14;;
2313;4516;1;1,38E+13;;
2313;1615;2;1,38E+14;;
2313;35;2;1,38E+13;;
2313;2080;1;1,38E+14;;
4688;4733;1;1,38E+14;;
4686;4733;1;1,38E+14;;
4682;4733;3;1,38E+14;;
4683;4733;1;1,38E+14;;
4681;4733;10;1,38E+14;;
4680;4733;10;1,38E+14;;
4679;4733;5;1,38E+14;;
4678;4733;1;1,38E+14;;
4676;4733;4;1,38E+14;;
2313;2383;1;1,38E+14;;
4667;4733;1;1,38E+14;;
4668;4733;1;1,38E+14;;
4654;4733;1;1,38E+14;;
4531;4733;1;1,38E+14;;
4666;4733;1;1,38E+14;;
4661;4733;10;1,38E+14;;
905;4733;-10;1,38E+14;;
4688;905;-10;1,38E+14;;
4686;905;-10;1,38E+14;;
4682;905;-10;1,38E+14;;
4683;905;-10;1,38E+14;;
4681;905;-10;1,38E+14;;
4680;905;-10;1,38E+14;;
4679;905;-10;1,38E+14;;
4678;905;-10;1,38E+14;;
1810;4733;-10;1,38E+14;;
4676;905;-10;1,38E+14;;
4667;905;-10;1,38E+14;;
4668;905;-10;1,38E+14;;
4654;905;-10;1,38E+14;;
4531;905;-10;1,38E+14;;
4666;905;-10;1,38E+14;;
4661;905;-10;1,38E+14;;
4672;905;-10;1,38E+13;;
4673;905;-10;1,38E+14;;
4675;905;-10;1,38E+14;;
4707;905;-10;1,38E+14;;
4733;1810;-10;1,38E+14;;
4284;905;1;1,38E+14;;
3578;905;1;1,38E+14;;
